customer_id,full_name,email,phone,pan_no,aadhar_no,account_no,ifsc_code,balance
CUST48051241,Ladli Seshadri,ganga34@example.net,+91-9445115713,KCCDU7367G,7822-4532-8612,SB-8978-9914-6581,SBIN9994595,326849.86
CUST59785755,Oliver Merchant,sachi27@example.org,+91-9328675836,KSCEQ7448O,5459-2455-2502,SB-9076-3965-2344,SBIN6931816,439637.53
CUST35858215,Jack Konda,lohit83@example.net,+91-8190451058,YBTVM2344R,6952-7041-9035,SB-7641-9661-7167,AXIS6388900,126372.16
CUST89071591,Harini Divan,duttishita@example.net,+91-8954683803,ZLGPL2177Z,1178-2882-2349,SB-3372-2637-4588,HDFC2814616,208312.24
CUST16002731,Anita Sura,zilmil80@example.org,+91-9213307302,ZYGTW7300I,3850-7143-9279,SB-9304-3589-2082,KOTAK1458076,399323.14
CUST96849093,Christopher Kunda,chaayaperi@example.com,+91-7611332946,BYZQP2267R,4890-5640-7615,SB-2820-7829-9817,SBIN9324520,320355.68
CUST84781909,Yashasvi Rege,thomas16@example.com,+91-9675095474,VIWGA6011R,6997-8974-3874,SB-2082-7476-5965,ICIC6807556,168372.67
CUST62334187,Divya Buch,bkari@example.net,+91-7432817391,QLIWL7102L,9052-1507-6223,SB-4208-7232-7805,HDFC4295128,435784.71
CUST17204026,Nikita Puri,adyaroy@example.com,+91-7154597089,PYWIG0671O,5605-3808-7897,SB-7203-5445-4345,HDFC5394260,89619.51
CUST92124490,Panini Dave,pdeol@example.com,+91-7628041093,ZZZFC2746T,5976-5815-5007,SB-4523-4801-1665,SBIN9935270,454261.42
CUST64796202,Indrajit Agate,nandini50@example.net,+91-8174348458,GWNTH5693O,1085-3300-2510,SB-3401-2863-8348,HDFC1875556,318447.84
CUST88126107,Avni Barad,onveer21@example.com,+91-8743066457,KIOWV6633H,7866-1860-1065,SB-3462-4674-9563,KOTAK8384974,455272.57
CUST67814675,Upasna Grover,ansh85@example.net,+91-9235276693,GFCEB2312O,4489-9569-5877,SB-4866-4343-5067,HDFC1879750,97581.47
CUST12150016,Vaishnavi Master,tmenon@example.com,+91-9609670958,UFUKL3404F,6776-5589-3853,SB-2665-6376-5794,HDFC6021127,357288.15
CUST66067622,Maanas Lanka,kannanradhika@example.com,+91-8008827852,CBIOW7245E,9381-6530-3639,SB-6456-6602-6680,AXIS3224950,148129.91
CUST84409089,Chatresh Om,faqid77@example.net,+91-9400754847,HDNXX0184B,7866-6590-7408,SB-3761-2854-3796,KOTAK4829895,38869.38
CUST54712662,Aishani Dara,indali45@example.net,+91-7625049461,RCTYM1653N,9222-4768-9052,SB-5305-9959-2231,HDFC2456527,489455.45
CUST98563185,Adya Toor,daliaupadhriti@example.net,+91-7991329481,DYMNH2878M,5093-9928-6328,SB-4072-7876-9471,KOTAK1895420,108590.05
CUST32049923,Vidhi Sarma,rushilchaudhry@example.net,+91-8966401862,VZKOD1269O,5071-7571-8207,SB-1545-2867-8536,SBIN4988731,43155.79
CUST21766150,Agastya Bhatia,robert70@example.com,+91-9267348271,CRCVQ5511X,5663-4749-1924,SB-5280-6256-3149,HDFC9095632,91470.34
CUST47577547,Radha Kamdar,zinal69@example.com,+91-8663468991,PDARN7982T,2977-6347-4493,SB-6157-9449-5543,ICIC3977545,46149.92
CUST73459272,Lohit Savant,oni21@example.org,+91-7621339976,WOKHZ4978S,9764-2771-6087,SB-4297-4169-1238,ICIC7491468,106270.86
CUST42474267,Vidhi Ranganathan,urvashiluthra@example.com,+91-8768277174,LTWVB2299C,5770-3795-5598,SB-2428-8346-4457,SBIN5697172,132743.09
CUST49980455,Bhavani Murthy,abeershanker@example.org,+91-7606179068,YUSEO6370B,5731-8718-2163,SB-1601-6779-5604,HDFC4620617,361582.6
CUST37247462,Ekta Kadakia,lucky14@example.org,+91-7466833521,YZAWE8191E,8880-8519-2351,SB-2432-1330-5309,AXIS2607651,70262.95
CUST48005367,Om Mammen,nakulbajaj@example.org,+91-7506987920,DURWM1407T,6782-9726-6566,SB-3872-6468-6575,ICIC8686642,420598.39
CUST38358306,Yauvani Kala,ozadhriti@example.org,+91-8254622664,EXKAP1044F,9986-4565-8036,SB-2156-8924-1478,HDFC4093402,188941.61
CUST62926211,Nitara Khalsa,garggirindra@example.net,+91-7271437557,CWUQO3684W,7105-8409-4223,SB-7651-7444-6607,ICIC8424118,221927.87
CUST55391095,Alka Ramakrishnan,jeremiahbali@example.net,+91-7932271284,YBYOT1118Y,6463-4873-2880,SB-2731-4719-1586,SBIN1462442,21058.04
CUST99175118,Hema Banerjee,behlshravya@example.org,+91-9661123214,XKUES9356J,5435-6275-7635,SB-7600-7539-5482,HDFC4610329,292010.59
CUST42191320,Nitesh Misra,jacksonkothari@example.com,+91-8619307663,XDBUH2997V,5380-6818-5732,SB-5182-5543-9059,ICIC5676855,189433.4
CUST46122311,Charita Soman,meghanarattan@example.com,+91-8768024405,XWSOQ4692I,6577-3165-8176,SB-9314-2744-1837,AXIS2986166,293492.6
CUST67357475,Victor Jha,fchakraborty@example.net,+91-7820460024,UMZHG5962R,2244-7610-5334,SB-6352-3770-9583,SBIN5436709,65040.77
CUST12610421,Nitara Loke,jeet63@example.org,+91-8232348046,RVQEX8075A,1035-4453-9388,SB-1777-1902-8626,SBIN2466367,77259.94
CUST84874254,Nilima Kata,mkhanna@example.net,+91-9131211646,BWFCB8224N,3086-4493-6065,SB-6063-6854-4787,HDFC3941868,425541.53
CUST96125797,Upma Kunda,omisha39@example.net,+91-9733083172,ECNHZ6142A,8468-3131-6189,SB-2915-1475-6316,KOTAK7539919,285167.43
CUST89909991,Rushil Subramanian,miteshbobal@example.com,+91-9244015163,QYIVJ1875V,8302-1968-2864,SB-9944-4823-5954,AXIS2617831,191837.71
CUST68481601,Ronith Sampath,laban07@example.org,+91-8267757836,BPTVZ8600N,7413-1434-3768,SB-4049-8666-2067,AXIS7168361,422852.91
CUST31071870,Frado Kannan,adyal@example.net,+91-7536024501,OECKD3796P,8512-4216-6004,SB-3662-1140-2589,AXIS3721351,333024.74
CUST45819160,Rudra Saha,gaurimishra@example.com,+91-7551157831,UYEYN8595Q,6879-7309-9620,SB-3084-7526-7095,KOTAK3883109,474946.73
CUST12743777,Reyansh Balay,vmane@example.com,+91-8794332623,FEAQO8154N,6371-1364-8278,SB-3568-8714-1473,SBIN6463402,280348.21
CUST13062477,Gunbir Natt,usibal@example.com,+91-8330821495,FNEXG9382U,1191-7596-5388,SB-5883-6567-9428,SBIN2676672,86063.15
CUST12342549,Daksh Madan,jaggivarsha@example.org,+91-8220473593,MAMHF2743S,4398-1575-2831,SB-7956-4505-7171,HDFC2872711,232745.81
CUST54652530,Neel Saraf,sudiksha73@example.org,+91-8053617691,YOILK8582P,3853-9176-7308,SB-4324-8948-1390,AXIS7787717,317567.37
CUST37227843,Janaki Anand,balendra35@example.net,+91-8236641106,TMLKX7008V,7035-1485-9723,SB-6660-7156-8203,HDFC2473408,210646.63
CUST90645385,Darika Date,somanvedhika@example.net,+91-7819333759,RLUXJ6372C,3783-4132-5221,SB-5866-9452-1141,AXIS4849490,414891.92
CUST14806794,Chaman Oommen,memonanay@example.org,+91-8858190482,JJUFY6152E,3734-6646-6754,SB-5846-5652-9289,HDFC2068837,358577.02
CUST76853277,Arunima Singh,mohini91@example.net,+91-7459028345,ILHQP8017O,6301-4772-4833,SB-7673-2025-5751,KOTAK9388875,149529.69
CUST21625388,Aarnav Bains,gkhalsa@example.net,+91-9255899646,SQKBK7123A,5904-6231-5200,SB-2042-8730-4904,AXIS4225014,370366.53
CUST32595969,Gabriel Nazareth,mahikanori@example.com,+91-9590645690,XBENB5371I,2166-7369-7859,SB-4236-6564-5186,HDFC8714048,454722.57
CUST52026131,Chatura Dar,christopher28@example.com,+91-9806052997,QXQXG1142O,1781-4254-1978,SB-9535-9683-4432,HDFC7574367,202003.44
CUST99595227,Prisha Minhas,psankar@example.com,+91-7638060448,USQUW9226L,8643-1420-1522,SB-3119-7093-1688,KOTAK1850978,327433.05
CUST75791412,Panini Bhatia,widishananda@example.net,+91-7570715785,OPSCY0925D,5066-7965-2804,SB-6540-5738-7344,HDFC8389778,386448.55
CUST63358505,Kamala Sekhon,wardamunshi@example.org,+91-7225997812,ZKPPN2911W,1889-6474-6810,SB-5604-3500-2461,SBIN5578109,450888.39
CUST85814873,Vedika Mannan,mekhalachadha@example.org,+91-9475036844,JCJYM9701J,7681-8157-3490,SB-3512-1795-9505,HDFC9657597,389468.66
CUST92714098,Darika Srinivasan,anthonyjani@example.net,+91-8092725885,CKTMB9614M,5126-6377-9887,SB-3416-2505-1962,KOTAK8517152,249876.05
CUST52725450,Eiravati Kale,udhar@example.com,+91-9927315038,XDELK4331X,7010-7376-6267,SB-8985-3960-7418,HDFC2864740,26778.62
CUST80270295,Aarush Gour,ysalvi@example.org,+91-8081738175,AYZRI6140C,6900-7930-3921,SB-3783-6685-2452,KOTAK5921741,92962.07
CUST63172869,Hardik Pandya,agrawalnimrat@example.com,+91-8081373554,KPHVJ2575X,1977-4794-4117,SB-3418-2355-8537,HDFC6472658,327401.87
CUST51164689,Kamya Sharma,etakanda@example.org,+91-9211314880,AZFNI9282I,9903-8738-2522,SB-6212-7903-1966,AXIS4571193,443558.42
CUST58497113,Sai Anand,rachana88@example.net,+91-9256692763,ZIYEJ6557D,7649-4730-9683,SB-4547-7063-1745,HDFC5067851,245460.11
CUST62308082,Balvan Raman,chandaninigam@example.com,+91-9830612113,SIINI5670I,1831-5415-8180,SB-8088-8646-7691,AXIS8005824,484744.32
CUST48979252,Krish Bakshi,senguptanidra@example.net,+91-9848852941,FTRAD4433S,8845-6339-7175,SB-3633-1272-3714,KOTAK8032658,23431.42
CUST30547563,Oni Maharaj,haritamerchant@example.com,+91-9237451090,QQEYP4188Q,6743-3129-7732,SB-2385-3075-4879,HDFC3289498,59496.44
CUST76164263,Oliver Prashad,iragade@example.net,+91-7500530893,VKYEW6362M,1127-7491-6310,SB-6185-8531-8831,ICIC7589464,65651.8
CUST36333365,Lakshmi Hayer,ira90@example.com,+91-9950552112,HOACR6535P,5764-5797-1100,SB-1678-2587-6430,AXIS9199699,177935.05
CUST39351543,Parth Dora,siya24@example.net,+91-8167952904,ZJWEP8507Q,2152-7977-4973,SB-6658-3049-1056,HDFC5463446,388721.81
CUST74496982,Owen Sheth,gsaxena@example.org,+91-9845560850,XEIVL7343A,7585-4503-6713,SB-4761-8687-3619,KOTAK9000235,206878.97
CUST65728022,Laksh Naidu,pavani38@example.com,+91-7522312861,OBFYP3746W,7332-9757-8003,SB-6002-3876-6335,HDFC9618838,48679.33
CUST12635143,Rayaan Chana,ravelpallavi@example.com,+91-7892512774,MPWQU8201G,9505-2592-4935,SB-9317-2904-3981,ICIC9722767,120550.25
CUST94024362,Gayathri Agrawal,srinivasanvedika@example.com,+91-7394955774,JENRU0151B,6494-1974-2465,SB-4436-4912-6559,ICIC8408473,124381.52
CUST63097446,Parth Sachdeva,nirjavarghese@example.net,+91-9305792487,PNJTU8564T,4928-4520-4061,SB-6924-7812-3572,KOTAK2031567,159725.86
CUST26564735,Oni Bora,ozajonathan@example.org,+91-9276323827,ACSRV5614T,6102-9759-5524,SB-3712-9344-2841,HDFC1233954,342156.1
CUST47515979,Nakul Venkatesh,nidhikala@example.org,+91-9315700421,YYETS6731I,8560-3702-7768,SB-2632-1425-5524,HDFC7388573,21856.22
CUST12024686,Naveen Das,tristan24@example.com,+91-9138592154,BZCBU0702Y,5991-7557-8564,SB-2517-5881-5202,SBIN1651985,271031.83
CUST99515260,Lavanya Dhar,jrajagopalan@example.com,+91-9124982980,GBBVV3734M,8276-9762-5508,SB-8180-9334-3177,SBIN2585981,11873.97
CUST14971208,Chatura Bhandari,yatin71@example.org,+91-8345041370,LKPHJ8686H,5624-3891-8370,SB-2582-4169-7231,HDFC1903455,341985.19
CUST79488376,Dayamai Khosla,triveni07@example.com,+91-9306960012,DYQRL0077Q,6608-4799-5894,SB-2340-2160-2023,AXIS1580006,229743.09
CUST83036572,Tamanna Kothari,bakshivrinda@example.net,+91-7243794680,VGUZW1618E,7991-1296-5676,SB-8593-7242-5811,SBIN1268271,349992.0
CUST47970696,Aarini Dhar,murtyjalsa@example.net,+91-7166605367,KYEVJ7279P,9393-8201-2302,SB-9120-2420-1642,ICIC9411431,13657.14
CUST94944969,Vidhi Dhawan,vanshamani@example.net,+91-9326308454,SSXDY6138D,7537-5746-3549,SB-7959-5622-1003,AXIS9669327,480030.36
CUST23850936,Arin Luthra,peternori@example.org,+91-9199881459,GPYZC5983R,2636-5451-7936,SB-5331-9838-8476,ICIC9331473,369522.21
CUST98955328,Balendra Sethi,shenoypallavi@example.net,+91-9265846578,HVLFB1255W,7462-3955-5284,SB-1941-9338-8914,ICIC2282629,140659.12
CUST16679014,Vansha Rout,gadeoeshi@example.net,+91-8732426531,GAYSV0971E,1242-8550-7668,SB-1559-4743-9146,KOTAK3489281,366393.09
CUST55632092,Osha Oak,chakrikamemon@example.org,+91-9227798339,ZLPXY9811R,1333-9187-6167,SB-9370-4627-1362,AXIS4196077,173406.58
CUST62442679,Irya Sarin,mpillay@example.com,+91-8606459952,NHVGH0864X,2370-6648-8846,SB-3387-5857-3092,HDFC6442985,238000.27
CUST17543455,Ira Goda,mittalkeya@example.net,+91-9103935671,YOEHU6780M,3489-7998-5754,SB-3059-3491-1137,AXIS1636284,363389.96
CUST76804770,Waida Varma,usarraf@example.com,+91-8502658724,FSVYS5864G,2974-7613-5663,SB-5628-1499-6381,KOTAK5513868,344687.0
CUST54936784,Arya Naik,kibeguneet@example.net,+91-7863952225,AFJAV4449B,9808-4615-3391,SB-7909-1939-4259,KOTAK1397559,325202.41
CUST41640273,Alexander Bhalla,qsankaran@example.net,+91-7887763864,NDLQE1049H,2564-6361-5527,SB-2207-3881-1322,KOTAK6211575,358237.28
CUST98822347,Ekansh Peri,bina38@example.net,+91-7486623029,ICRWI9882T,8209-6006-7254,SB-8347-4675-9035,ICIC5148890,447314.45
CUST86812903,Viraj Pradhan,daragirindra@example.org,+91-8632680182,ZHWAA0858R,4914-9982-9605,SB-5916-8262-8118,AXIS4479407,214861.27
CUST44187786,Megha Rana,bhatiaanay@example.org,+91-9707194983,VGFOZ1182O,5659-8856-5108,SB-6039-4831-5862,KOTAK3825138,433222.67
CUST96877450,Indira Ravi,talwarwarda@example.com,+91-9683480062,UYUGS1088V,1271-1072-5532,SB-1204-4910-8896,ICIC5660847,84854.77
CUST88189718,Imaran Prabhu,boramitali@example.com,+91-7170162788,TOSUQ4316Y,8275-1533-6305,SB-1789-6816-9151,AXIS2304242,18837.32
CUST30520883,Baljiwan Hayer,voradaksha@example.net,+91-8868328858,JFHJK9606T,3359-9075-4102,SB-8988-9688-6192,KOTAK2890740,7838.34
CUST81204903,Anay Amble,chaitanyasami@example.org,+91-7002544306,UJTSX8727N,9069-9062-5101,SB-3587-7065-2815,AXIS9725505,257286.82
CUST71419493,Jason Raman,ejoshi@example.net,+91-7661294147,SZDIV6415N,7505-6645-4124,SB-2659-1650-3855,SBIN6605267,153404.45
CUST58112021,Rohan Sathe,qushi26@example.org,+91-9943080132,WNIGY6842E,1420-4191-8379,SB-2108-5414-5320,SBIN2639105,499281.94
CUST30731551,Rushil Kara,neelimadoctor@example.org,+91-7298155537,AVBMN2173U,6790-5845-8913,SB-2176-4093-3199,AXIS4568854,476108.98
CUST24431639,Leela Devi,yadavquincy@example.net,+91-9943833638,NLRBI2561E,5234-3193-7212,SB-9293-7461-3938,SBIN6540530,92676.91
CUST16354585,Baljiwan Kothari,mugdha00@example.org,+91-8649670006,ZPNUD2043D,3655-3967-3621,SB-2920-6760-5915,KOTAK5254085,234113.12
CUST15886566,Vasudha Narayan,ishwarrau@example.com,+91-8432979344,BWSTZ8309V,9417-4076-9296,SB-7167-6957-9214,ICIC2254143,29927.69
CUST49358175,Sarthak Sankaran,sbajaj@example.net,+91-9109271678,ZNBDZ4510P,3413-9003-3167,SB-5911-8097-4322,AXIS1360625,200111.96
CUST28410328,Tarak Morar,birronith@example.net,+91-9473422009,BOJCP5037V,3077-6207-3597,SB-1767-5008-4609,KOTAK2618896,259760.77
CUST28880796,Radhika Bhargava,hsaraf@example.com,+91-7849306304,DCHNL5382V,8448-2919-5984,SB-2588-4968-8997,SBIN1139070,340270.27
CUST18404206,Amol Balakrishnan,ekbalsastry@example.org,+91-9546070207,AISVK1556T,8802-4758-8920,SB-1311-1911-5057,KOTAK9228423,193252.12
CUST42300984,Mitesh Dua,arorabhavika@example.net,+91-9986381155,XMELO1310X,1725-7225-7031,SB-5852-7232-1568,SBIN8311231,494274.15
CUST96123021,Chavvi Deo,mmurty@example.net,+91-8970585947,EFEQZ0559J,6589-6633-6853,SB-5864-6403-6554,ICIC2324880,71974.85
CUST55068303,Indali Dhar,wdin@example.net,+91-9415938052,JDHOT7135Z,6461-4779-7182,SB-9079-7748-8930,SBIN3974432,492145.27
CUST16766799,Nirja Parikh,hkadakia@example.org,+91-8788284372,VXDCP2980F,3808-2972-5893,SB-7506-7426-9461,KOTAK9842154,435923.94
CUST72794822,Oeshi Pandit,prashadunnati@example.com,+91-9262153862,PSKOP5990N,2804-2918-8551,SB-4608-4216-1865,AXIS7216808,293108.83
CUST28036394,Michael Chauhan,ikshitabose@example.net,+91-9297163005,DKDVD7783B,8474-9992-4871,SB-8435-1901-7781,HDFC3970791,290918.42
CUST60668699,Anay Nazareth,noahdalia@example.net,+91-8167811308,CFAIS5218R,2919-4118-7219,SB-6812-7815-5225,SBIN5822992,81244.99
CUST30909553,Veda Dalal,lbaral@example.org,+91-9382959964,OWEBP1239X,8446-4219-2968,SB-4877-9962-1727,ICIC3272939,239568.79
CUST20386914,Yatan Samra,fbarad@example.org,+91-8841324607,QZUDB1730X,3373-6836-5925,SB-3857-9841-4289,AXIS8717178,284067.35
CUST24777433,Lohit Nazareth,fradogera@example.net,+91-8306122559,QCZDH6933S,8050-6268-5201,SB-6795-5733-9838,AXIS5343175,202679.2
CUST62521834,Raksha Pall,ektahanda@example.net,+91-8141668587,SJPOP4132S,6757-4333-4457,SB-5629-5559-3208,HDFC2636826,159844.85
CUST16156655,Aishani Virk,aachal96@example.net,+91-7565936004,UHUWZ5839T,6102-6412-7925,SB-1352-2552-8529,AXIS2003294,229401.75
CUST46790117,Nimrat Tandon,akhalsa@example.org,+91-7928140655,CQXCT8998K,8703-1124-2275,SB-4011-1154-1779,SBIN1893978,147400.54
CUST62041769,Oscar Dixit,xganesan@example.com,+91-8276152422,LCOVM9913D,7002-4807-4882,SB-5468-8178-8883,HDFC9153233,354323.36
CUST53199917,Udarsh De,ravalzaid@example.net,+91-8526083390,MTQZX6201Z,2564-9814-3729,SB-7814-5310-7759,SBIN6019789,153850.07
CUST35782546,Chaitanya Rajagopalan,jagvi98@example.com,+91-9079366008,ZINAD4552S,6316-9235-6858,SB-7194-3965-1320,HDFC5610013,99161.84
CUST83796104,Jack Dora,harish95@example.com,+91-8219095673,AJYMS0143P,4829-8274-3324,SB-9610-6837-6026,ICIC8962672,469943.75
CUST35903834,Chavvi Bains,dayamai58@example.com,+91-7607564241,QFURN4974V,1499-7089-9958,SB-2084-1985-3710,HDFC1090092,230927.03
CUST87798211,Atharv Mangat,urishillamangal@example.org,+91-7978638570,AONIG2585M,7242-4201-8680,SB-4663-9412-8860,HDFC5046252,32232.87
CUST14319030,Amaira Kala,mason85@example.com,+91-8709624839,XJDTP8543E,5757-5679-9299,SB-3129-6605-5693,KOTAK4432308,264902.33
CUST36728599,Rushil Gokhale,vamakshi76@example.com,+91-8946193057,FJCJR8007C,7012-4195-5060,SB-4130-3426-3566,KOTAK6770880,138359.02
CUST72699533,Ishani D’Alia,reva39@example.com,+91-8571145961,GWLFX0503J,3787-6152-1060,SB-7415-1485-1559,ICIC5976820,20247.19
CUST88071124,Osha Sanghvi,vidhi91@example.org,+91-8079349470,KMRWV3473G,9660-6664-3349,SB-2385-9597-4957,ICIC3489785,368289.99
CUST63827362,Ubika Ahluwalia,ngarg@example.com,+91-7321182820,KPFEQ3382I,1408-8081-6827,SB-3658-6090-5812,ICIC7876311,77511.14
CUST44314382,Karan Subramaniam,vedhika02@example.com,+91-8826115682,OKDCJ0202E,5330-9188-7507,SB-6088-6363-9529,AXIS1222144,54909.09
CUST71680620,Bishakha Tripathi,jatin01@example.net,+91-8069928617,BKRFQ2705A,9985-3768-3624,SB-4676-7311-8151,ICIC6629701,356493.28
CUST36379498,Damini Dutta,praneelgulati@example.org,+91-7146473739,XGEKL8885D,8919-7502-7719,SB-1992-1638-8100,AXIS7170836,364571.93
CUST68381228,Avni Dhaliwal,xagate@example.net,+91-8808787097,AJAXD7752W,3372-1755-7724,SB-5086-4387-4289,ICIC5408885,428656.39
CUST82588721,Jairaj Thakkar,indirakota@example.org,+91-9259246305,WRBML9086V,5082-1808-7136,SB-1116-3616-8214,ICIC8817947,116560.13
CUST44158628,Urmi Borra,eeshakrishnan@example.org,+91-8680510950,JGAGX8917N,3659-5291-5706,SB-2048-4833-8145,KOTAK2044480,12808.49
CUST21604399,Vihaan Ray,vedant45@example.org,+91-7123255394,YSLJC8812R,6950-5429-2275,SB-5075-2855-6508,AXIS7403231,90332.02
CUST86112017,Yauvani Minhas,yastihayer@example.com,+91-9515848450,SXINI9669B,9444-3122-2766,SB-5022-5870-3567,ICIC1122890,23352.68
CUST61324070,Jason Dhar,chandraucchal@example.net,+91-9620957228,AWMXC3807K,1213-3663-7509,SB-5918-6225-7464,SBIN4834312,190166.05
CUST89244011,Ayushman Bhargava,isaac41@example.net,+91-8377570681,XOBZJ3366I,1905-3066-1685,SB-2258-3299-4351,HDFC5450648,464791.36
CUST44932184,Rayaan Bhalla,champakchana@example.org,+91-7853525765,MJSUD3023A,9322-1003-5601,SB-3002-9786-4547,SBIN8660798,18734.01
CUST55194086,Guneet Badami,vvarty@example.com,+91-9114860919,KSOTJ2725D,1593-6683-2773,SB-1830-8337-5393,KOTAK8288830,25944.39
CUST47834779,Advaith Karan,sidhubenjamin@example.net,+91-7792003281,KABWN6252E,9850-2677-3527,SB-3746-8890-8007,ICIC3422525,23296.67
CUST92707989,Indali Dasgupta,rsolanki@example.com,+91-9581121356,ZVZPR2170J,1930-6520-8436,SB-8603-4887-1962,SBIN5127095,213251.53
CUST92007100,Adweta Karnik,qushimannan@example.org,+91-9978507959,YKEDC9983O,5176-9722-3400,SB-5735-8602-4185,KOTAK3776731,9356.78
CUST16434952,Noah Tandon,chaturabuch@example.com,+91-8444244841,UHDRR5516P,2135-2090-5598,SB-7384-1785-4677,HDFC7575216,197572.03
CUST40424482,Chameli Ganguly,spalla@example.org,+91-8696266539,LOHBH7090O,2088-9708-4095,SB-9498-2907-2199,SBIN5083628,223661.45
CUST58895239,Tara Pai,sandalfariq@example.com,+91-7793492949,NPLBL9228T,8474-3170-9980,SB-7112-1790-4978,HDFC6650845,280728.59
CUST18687924,Vasatika Prashad,periorinder@example.org,+91-9618062079,FZJLF6637T,7979-4805-1700,SB-3346-2169-8736,SBIN8076413,442982.57
CUST94118502,Aishani Nazareth,ranveerborra@example.net,+91-9401848437,OLRWC2771M,5496-7318-9688,SB-2631-7833-8194,KOTAK7655477,135031.43
CUST71093579,Hemangini Krishnamurthy,dubemohammed@example.org,+91-9080120450,MQSKL0108L,9761-3009-4660,SB-4269-9263-6510,KOTAK3318935,23361.53
CUST60930654,Chavvi Shanker,sachdevpallavi@example.org,+91-9449983385,RAAHR8448C,5691-7702-2235,SB-9175-6640-7357,SBIN6548546,184699.5
CUST17901408,Azaan Arora,kalekashvi@example.org,+91-7507284354,RWPAW2169K,2404-6089-3718,SB-8001-8362-8608,SBIN7307647,114456.21
CUST29717159,Netra Talwar,chadhanetra@example.com,+91-7385135260,JXPPG0620Z,8503-9952-5084,SB-8426-6042-4075,ICIC3556104,320425.11
CUST57142805,Dayita Balay,simongoda@example.com,+91-7123398666,SZXJY5570E,9722-3546-6965,SB-9692-8416-5250,ICIC5368095,427562.08
CUST95701243,Rachita Baria,brindanarasimhan@example.net,+91-7481520576,XYMRS5831J,9573-6320-3818,SB-8895-6194-9128,KOTAK9059836,167860.24
CUST50896689,Bhavika Sule,prabhubishakha@example.net,+91-7876441315,FANSW7997Z,3330-5359-8571,SB-9936-2944-5218,HDFC3382126,415679.77
CUST41124165,Dayita Dash,shettyfaqid@example.org,+91-9308983140,TGGNA6820O,3297-5398-5436,SB-8323-1668-5680,AXIS4205042,356856.24
CUST74855201,Anamika Dhingra,megha75@example.com,+91-7244282424,TVFXS0369U,3933-7952-5397,SB-5579-9835-4980,AXIS3983725,400633.7
CUST93783568,Bakhshi Shah,manthankar@example.net,+91-7575143041,UKOMR7431F,6234-5340-6713,SB-6464-7108-5084,SBIN1984181,22931.6
CUST80132295,Varenya Uppal,nakul60@example.net,+91-8502732996,XVNFO8002D,5236-8078-6563,SB-3276-4383-9917,ICIC1433890,245011.67
CUST13914482,Maya Kothari,william06@example.net,+91-9135292863,HPSLP8283U,3771-6620-7300,SB-9978-2436-5968,AXIS7576008,125454.96
CUST77940515,Hamsini Ravi,kumarkrishna@example.org,+91-9298391036,LAVDS8307Y,4023-5368-5832,SB-3041-5701-3325,SBIN1772853,244354.74
CUST12864623,Jacob Upadhyay,parsarishi@example.org,+91-9863550275,PKDKM1383T,4190-6228-7809,SB-7085-8186-8777,HDFC4563417,431225.53
CUST18342936,Divya Jani,ishanvi09@example.net,+91-8774835632,SWMPQ7468V,5355-5612-8733,SB-3985-9516-2532,SBIN5489984,482253.06
CUST33415662,Omya Pai,randhawaamaira@example.net,+91-9598661328,AMLIP2016Q,7605-1276-8851,SB-6875-4305-1606,SBIN8922602,235230.29
CUST21641342,Bimala Hari,varenya57@example.net,+91-9093800940,KHGJK1797C,8498-9039-4712,SB-3704-3161-4962,KOTAK2231239,369480.64
CUST52924594,Kabir Chanda,nkata@example.net,+91-9817310648,TISPD6118I,2659-5045-4857,SB-6367-6624-2469,AXIS4953081,365579.01
CUST24274995,Nandini Natarajan,regeyashodhara@example.org,+91-9606795574,QYXCT2454R,2952-9321-3691,SB-7708-2675-3182,SBIN8166791,35861.61
CUST13410146,Priya Mani,waliwarjas@example.com,+91-7650178432,LJGPD7037X,1897-9892-1675,SB-6596-6396-7126,SBIN2656370,311562.76
CUST13245257,Ikbal Varghese,rdalal@example.org,+91-9481389878,ZYQNV2726W,9605-9041-3262,SB-1148-4175-5415,KOTAK3786625,174375.35
CUST29752686,Rachana Parikh,chakrikagala@example.net,+91-7237522709,DUPOW6928T,1425-6700-3215,SB-8230-9389-1960,KOTAK6757317,280726.33
CUST52684839,Madhavi Wadhwa,jonathanbahri@example.net,+91-8172560295,URVEH4319B,2153-8434-8442,SB-3780-4176-9181,ICIC6464355,299966.7
CUST24053872,Sudiksha Date,sarnaquincy@example.org,+91-8485412160,MDRAJ5077B,9567-1197-9278,SB-3166-9571-2093,HDFC5643234,139334.75
CUST39773251,Samar Rama,henrychar@example.com,+91-8804717192,PZCDU8209R,6740-2581-6279,SB-4360-6204-2047,ICIC7612984,474859.97
CUST93106901,Max Kapur,hardikmitra@example.com,+91-8665210566,QPXOX5587N,1626-9888-3707,SB-6406-3220-5200,SBIN9219015,276873.08
CUST19380679,Tristan Jha,yamini61@example.org,+91-9805700072,MPSVZ1697U,2016-3685-7463,SB-4210-9027-4751,KOTAK7231291,416525.15
CUST29620752,Jeevika Kannan,zayyangarde@example.net,+91-9681641680,QSVPZ5406E,4521-6147-2167,SB-9874-4492-2833,HDFC9711755,338284.35
CUST58196813,Jason Mital,nicholas43@example.org,+91-7984768709,KPWXJ3507H,1028-8517-3110,SB-3923-2073-8317,SBIN2232507,496044.98
